# GENERATED by backend/scripts/reconcile_twda.py — do not hand-edit.
# Human decisions belong in backend/src/data/twda_rulings.tsv, which
# is an input to this file.
#
# twda_id<TAB>action[<TAB>target]
#   attach:<tournament_uid>  we already hold this event
#   create<TAB><user_uid>    reconstruct it, won by that member
#   create                   reconstruct nothing: winner unresolved
#   review<TAB><uids>        UNDECIDED, with the candidates
#
# The consumer creates only `create` lines carrying a winner. Every
# other shape is logged and skipped, never guessed at.
2k7sskennesaw	create	019f19ff-e835-74b4-8617-049ef06de7a0
2k7strangedayaustin	attach:019f1a06-a9ca-750b-9dcb-3adb6e981197
2k7strasbourg	create	019f19ff-a8da-7351-9a6a-1ac10e2c4dbe
2k7stutter-stepBA	create	019f1a00-7ad6-76d4-b406-07930b3a7995
2k7swedishecq	attach:019f1a07-6528-74c7-aef7-0be2e274ffd3
2k7szegedmq	attach:019f1a02-14f2-765e-bf04-deb36e190bce
2k7tampereapril	attach:019f1a06-399c-7462-90d8-b0e08deb55ea
2k7tasmanian	attach:019f1a06-bbc3-76f1-abc7-067e7cea1f87
2k7tatoosignalcanada	attach:019f1a06-3b82-75a2-a5d2-2fbd4509799c
2k7tbdvalles	attach:019f1a07-16f4-75cb-bb23-e9da576ba81d
2k7templecon	attach:019f1a07-4364-77b8-89dc-f38205bcaa6a
2k7texasqual	attach:019f1a06-54e1-71c1-9b5e-29e0965fb1aa
2k7togphelsinki	attach:019f1a07-19a8-771f-8d76-f5093ee94894
2k7tolariaaugust	attach:019f1a06-b6b5-769f-84d0-a0ecf7e12e81
2k7tsmontrealapril	attach:019f1a07-6bea-77d6-90a5-d3695fdec41d
2k7turku37	attach:019f1a07-35e2-741e-89e0-1b5dc9743394
2k7turku38	attach:019f1a06-c505-70a1-ba1e-b8fe02f3e9fa
2k7turkuxl	attach:019f1a06-559e-75d6-a4c9-f3be3a22ae08
2k7tvwdc	attach:019f1a02-0f9c-7606-8606-b47216defc0e
2k7uknats	attach:019f1a06-236b-769b-85e1-a4aaf0c71748
2k7utrechtdarkcellars	attach:019f1a07-4612-75d4-af0d-4092168a86d0
2k7vantaamq	attach:019f1a01-e864-770e-b200-796616869e63
2k7veszpremmq	attach:019f1a06-0d38-744d-8854-a94bd02bcb9f
2k7vtlales	attach:019f1a06-ada9-777b-a816-4ee9b78695fe
2k7vtlfaf	attach:019f1a01-c5c0-71d9-b9a8-86e21aa5ae83
2k7welshecq	attach:019f1a01-a8cd-75c1-9756-c077d921eae7
2k7woaboston	create	019f19ff-b427-7044-ad45-73ec5793fab1
2k7wonMonday	attach:019f1a07-439c-7371-9a31-3ab0489d7608
2k7wonThursday	attach:019f1a01-f76a-7725-a3fe-e49d24256515
2k7wonTuesday	attach:019f1a07-2e1f-77d8-9493-87872b3a6ae9
2k7wonWednesday	attach:019f1a01-b1d6-76d7-ab90-978f5dd379b9
2k7wotsc	attach:019f1a06-9500-730c-ace9-a9f4fd0e91b7
2k7wtaparis	attach:019f1a06-a2c3-73f8-b646-cac4f9eb8629
2k7zillahsantiago	attach:019f1a06-63d5-75ba-b582-3cdd5ff28721
2k8ECQCannes	attach:019f1a01-a6da-75b7-b169-4c58d7287b74
2k8TempleConcordance	attach:019f1a01-c285-7345-b7ab-d55f0f7355d5
2k8TempleConflagration	attach:019f1a07-2d92-7120-97d5-1996c13167f0
2k8acc	attach:019f1a07-62a2-743b-b567-3e784d259b6b
2k8acnq	create	019f1a00-7cad-7424-88ba-35aca0678850
2k8afbnewark	attach:019f1a06-d702-7180-95b3-6155b25a6620
2k8anarchtpf	attach:019f1a05-d44a-766d-be94-03afbc8ba826
2k8ancestorspiritctsa	attach:019f1a01-f74f-714a-b265-18b3d21be7bd
2k8aolnewarkohio	attach:019f1a06-af93-77e3-88c0-efeed8593840
2k8avangarda	attach:019f1a06-0087-723a-8293-16c376c5c8cf
2k8bbla	attach:019f1a02-0ae8-701f-a980-4dfb3a8403c9
2k8bbtparis	attach:019f1a06-0f78-72f7-bd16-95e36b353a12
2k8belgianecq	attach:019f1a07-08ff-733b-8f06-a9b300dd46aa
2k8belgradear	attach:019f1a06-62df-76b7-a8fb-64c8803681fd
2k8belgrademq	attach:019f1a06-355e-7279-9563-923b2192c274
2k8bewaretheidesofmarch	attach:019f1a07-199d-72cd-96c0-5f1971975e97
2k8bfb2poland	attach:019f1a06-a689-73fe-9a43-160be66dffde
2k8bilbaomarch	create	019f1a00-8e19-7057-9bd7-09c766530bc0
2k8bioexptuscany	attach:019f1a07-4d96-74a6-bb7e-8adf25eb26d0
2k8bloodbathmontreal	attach:019f1a01-f573-757c-92f5-8e670fdd363c
2k8bloodbathuk	attach:019f1a01-bbbd-73ff-bc4f-2ab9cdcaf311
2k8bomcolumbus	attach:019f1a06-196e-72be-80d1-299f170bca07
2k8botdpf	attach:019f1a07-5169-717f-848c-5922dff0fd96
2k8boxedinfq	create	019f1a00-bb8f-71f0-8cec-8545bcd3aed1
2k8brazilchamp	create
2k8brcvmn	attach:019f1a05-f668-7727-9e9b-c14e1436874a
2k8bs2stalbert	attach:019f1a06-c62d-73fc-b423-adc5b53d6d3f
2k8bsamherst	attach:019f1a06-0717-77ed-9b79-13d9f0a8a155
2k8burtonontecq	attach:019f1a06-ecb0-7013-b387-78ed323ae9f1
2k8burtonukjuly	attach:019f1a06-f825-704e-a814-1a514a7944d3
2k8caenfnq	attach:019f1a07-1011-770f-a814-fe7f7646246e
2k8camarillaconclave	create
2k8capetownswarm	attach:019f1a01-d522-73b1-9ea6-72f255fdf3a3
2k8celestial1	attach:019f1a01-ee16-75f7-baae-2366918af64d
2k8celestial2	attach:019f1a06-5f0c-779b-b79f-bdc9e8c04f49
2k8childerinherit	attach:019f1a06-120e-73b0-848d-0d813bbef049
2k8chilenats	attach:019f1a07-1e9f-7686-a464-afa6f480fc87
2k8chilesabbat	attach:019f1a06-6dbb-71af-99f6-0c90b81174da
2k8confusionstockholm	create
2k8conklaavitf	attach:019f1a06-bd42-762d-9f7a-b00aa2cad7f8
2k8constantrevny	create	019f1a00-00cd-7069-84de-6abed0b1cac9
2k8copadobrasil	create	019f1a00-97ad-70e0-b374-142360518e12
2k8cqmontreal	attach:019f1a06-5881-776d-a861-e2a5f9b714ec
2k8cqnunsdc	attach:019f1a06-5ed9-714c-b18e-1ff045474ae9
2k8crimsongenova	attach:019f1a01-faa8-74e3-b4a8-9715a63d372d
2k8crusadebreslau	create	019f1a00-bfc6-7784-8b4e-59b763b0a619
2k8csfspb	create	019f1a00-8730-7718-8477-501dfc451922
2k8cwywtampere	attach:019f1a07-46b3-70e5-9ec8-9fb8fe68a7dd
2k8czechnational	attach:019f1a05-d561-72e6-a60c-7d7f8c415308
2k8danishecq	attach:019f1a06-9335-73b2-8413-594f94263105
2k8darkcellars2	attach:019f1a07-6cb1-704c-91c1-7b4a9396e819
2k8dcdatl	attach:019f1a06-61e9-71b8-a6cb-9eb6b4abeea3
2k8dcdbr3	attach:019f1a06-a7df-7494-bbdd-c57e4f55aff5
2k8dcmd1	attach:019f1a06-a003-7519-a187-ffb7d71cea6f
2k8dcmt2	create	019f19ff-b675-7101-8b68-6369e5ca2ee0
2k8detdboston	attach:019f1a06-85f1-776f-b490-fb2560389858
2k8dirtycontractitaly	attach:019f1a06-36d9-72e5-80fa-45f169685fff
2k8diversityco	attach:019f1a07-1a29-7197-b11d-db26a0e877df
2k8domainchallengeny	attach:019f1a06-afb9-712f-b3c6-2c1caab2096c
2k8domcstockholm	create	019f1a00-5b69-7111-9a3b-85b43d32e3ec
2k8durgasynaam	create	019f1a00-24fd-77bd-95c4-0a85f64386bc
2k8dutchecq	attach:019f1a07-566f-766c-8903-152d08b5ae3c
2k8ecday1	attach:019f1a07-096d-7010-a2a1-8dd92c40651e
2k8ecday2	attach:019f1a01-a03a-764c-9793-4418e9ea198b
2k8eclcqpcr	attach:019f1a06-24da-7034-9041-56af4b2024d9
2k8ectlsantiago	attach:019f1a01-f75c-72c6-88a1-ccd2680191cb
2k8ecybcsc	attach:019f1a06-7d85-76fd-9010-9b4f98cd15d1
2k8edvclmv	attach:019f1a05-f544-774a-8fad-1baea17b4d1c
2k8efelfbdv	attach:019f1a06-f8b2-70ee-9534-ce1e1f7d1279
2k8erandiomq	attach:019f1a06-57c9-752e-9971-4f8d21c49e6b
2k8espoomq	attach:019f1a01-d71f-70ed-990a-3330b72a13f5
2k8fcqprague	attach:019f1a07-4001-71ca-b5c1-8fc661e98ed2
2k8feestakelongmont	create	019f19ff-8548-71cc-8cea-60f58f8e08a5
2k8fillipberkeley	attach:019f1a06-deed-70f7-af7c-dff9a7bba3e0
2k8flsmilan	create	019f1a00-5e51-7709-b23c-2a08f445764f
2k8fmoty	create	019f1a00-74ae-7707-89be-f8e6e45f7d41
2k8fnqnancyfr	attach:019f1a07-3bea-7360-b8fd-9640e90c3c97
2k8fobbonuk	attach:019f1a07-3f5d-7043-a5f9-7adb5177f02a
2k8foonchile	attach:019f1a07-18b4-749f-bd06-61a9aea64dd4
2k8fotcsantiago	attach:019f1a07-4609-76a6-923c-b0d50fa1478c
2k8fotekpsa	attach:019f1a06-f9ca-72c1-9d48-5b56865e0bfa
2k8frenchecq	attach:019f1a07-5be0-70cf-8b46-174fbc250d41
2k8frenchnc	attach:019f1a01-f294-72a5-b4a2-bedd57908cb6
2k8fsbarakaldo	attach:019f1a06-42cc-7147-ba79-69bcbede7e4a
2k8fsla	attach:019f1a06-96e4-72b5-a50c-7c96758f134e
2k8fspamplona	attach:019f1a06-8a32-734a-b956-e0f56d3ef3c6
2k8fstilburg	attach:019f1a06-747b-7792-86a1-b3ebbc47dea2
2k8futuregothenburg	attach:019f1a01-ddaa-7285-bf38-f061ed14c363
2k8fwtmgs	attach:019f1a06-1680-7710-bc62-a89b7b230ca9
2k8gbgsept	attach:019f1a01-de95-73e7-995e-701b3b56e63a
2k8gdanskmarch	attach:019f1a01-d01c-70ce-99f1-3556ac9dcba6
2k8gencon	attach:019f1a06-d70a-76c0-8360-893970b19711
2k8germanchamp	attach:019f1a05-d5ef-7668-87a9-ee93789d0f7d
2k8germanecq	attach:019f1a02-093f-771a-b23d-5d020e856ae0
2k8glqindi	attach:019f1a01-ebcc-769a-8e31-f0d3ecfd5845
2k8glqmich	create	019f1a00-2a5c-7488-890b-892d0dad6d09
2k8glrqmw	attach:019f1a06-e31d-7542-a765-5335fefb4f4b
2k8goilucca	attach:019f1a06-98c9-77b5-873c-abe757a9eca3
2k8gothenburgapril	attach:019f1a06-6502-7752-a40b-15ae9f76984c
2k8gothjan	attach:019f1a06-7412-75a1-86b8-a4dda6e0d24c
2k8grandesttuscany	attach:019f1a05-c97d-75a7-b42f-bc118486dd12
2k8groundfightinghf	attach:019f1a07-104f-765e-b879-14c94cc5f7e0
2k8gusanillo	attach:019f1a06-c038-7304-b0dc-e714759b51b8
2k8heutistmeintag	attach:019f1a01-f007-70dd-864c-611175c28d25
2k8hgdithaca	attach:019f1a01-f957-7212-9565-6acd72fdab9b
2k8htfchile	attach:019f1a06-3c30-76c0-9b8e-6b65c20e8d48
2k8idasbochum	attach:019f1a06-c3b0-7489-a31d-fa4b45d1cd38
2k8inabsentia	attach:019f1a07-5bd9-74d2-a11b-8de0b4820be5
2k8ithacamarch	attach:019f1a06-759f-71f5-9a7e-a50097d32e94
2k8jmisantiago	attach:019f1a06-f6e4-71ef-b85a-6ea77c4e54fd
2k8karapordenone	attach:019f1a06-92a9-7434-8c3d-8bf7765b5066
2k8lcqfnc	attach:019f1a05-d40a-7130-833f-6f7f96444fb0
2k8lcqnbrasil	create
2k8leftfordead2	attach:019f1a07-35d3-7314-8fae-b2755d65a62a
2k8legendaryorebro	attach:019f1a07-4b21-72f9-af73-505acf61a7f8
2k8lonerwo	create	019f19ff-f360-7657-b029-f7300adde367
2k8longmontbenediction	create	019f19ff-8d3c-76e8-bab0-d1c01d19d410
2k8louisianaqualifier	attach:019f1a06-390d-770c-b047-b93698a98288
2k8lovelikeblood	attach:019f1a07-14db-76fc-9df1-fb3075866844
2k8maabarabi	attach:019f1a06-be54-7051-8f34-42c84eb5e4ee
2k8madhanau	attach:019f1a06-cd61-712a-b492-93d8016330c6
2k8manserrrrock	create	019f1a00-5d54-776f-bf30-0f3444d85fac
2k8mansesaunaparty	create	019f19ff-bbf0-7433-b74b-e0779a4060d0
2k8marchvitoria	attach:019f1a07-28af-7396-86aa-9dc62945933b
2k8mexicoqualifier	attach:019f1a06-e1e8-7546-81ec-e361ff9b5b7e
2k8miniECQCannes	attach:019f1a01-dcdd-7334-8be8-3ee16a9ab000
2k8miniontapnewark	create	019f1a00-1707-749f-9529-df2d872c2b61
2k8miniqgatineau	attach:019f1a07-6ded-7621-bc1e-bbe592a1cd5c
2k8miniqtouritaly	create	019f1a00-377f-716a-bdb0-3946b505a2a9
2k8momom	attach:019f1a05-ef5b-723a-9048-93f4dd784ff1
2k8montpellierqcf	attach:019f1a06-24ad-77f4-837b-ab9514ee1b4a
2k8montrealqual	attach:019f1a06-4196-7497-85bb-491f6db563e0
2k8mpmarseille	attach:019f1a06-1982-7236-bbc0-6d0189a3416a
2k8mqjundiai	attach:019f1a01-e6d2-746b-bf0a-51a063afed45
2k8nacday1	attach:019f1a06-2e6b-7041-9d65-343e4821dcbf
2k8nacday2	attach:019f1a06-0f73-76f2-b0ad-56b47de4b479
2k8nacfcq9	attach:019f1a06-5024-702f-922a-e3c7bb0c5cc5
2k8naclcq	attach:019f1a07-336a-717c-8b43-504294c93d4c
2k8naqtroisrivieres	attach:019f1a06-2600-772b-b09c-cf76081afe96
2k8ncrqwc	attach:019f1a05-cef9-70ba-beb6-5f3993b86a28
2k8norwegianecq	attach:019f1a06-ceeb-76a3-8f22-4a220e8d829c
2k8nqmarratxi	create	019f1a00-4945-7575-b808-2c59d4680e2d
2k8nycqual	attach:019f1a07-05f2-7695-981f-635d29bbf077
2k8obediencestockholm	attach:019f1a06-40d1-729d-ba63-6d6f01ae31b4
2k8okcbs	create	019f19ff-f6c8-73f1-9f8c-a90ab7169506
2k8openwarwdc	attach:019f1a01-e591-7064-b7bf-d7addc1713ea
2k8orebromq	attach:019f1a06-03c2-7614-91d2-4b294a7ecf2f
2k8orgyofmysteryiny	create	019f19ff-c210-776a-bfc6-25718a7fc6a6
2k8originsfridayam	attach:019f1a06-42fe-722e-a0d5-86a66f83a100
2k8originsfridaypm	attach:019f1a05-fe30-741b-b221-0b5cc09b334f
2k8originsnaq	create	019f19ff-e835-74b4-8617-049ef06de7a0
2k8originssun	attach:019f1a06-40d7-70f9-8289-d478dc3ec078
2k8originsthursam	attach:019f1a05-fcb0-72b1-bba2-a1a2f458b92d
2k8parisncq	attach:019f1a06-a7e4-754f-9ab8-6ebc47c7ddd4
2k8poatqc	attach:019f1a06-0047-74ec-8c5c-53e19d806ea0
2k8polishnats	attach:019f1a06-1205-74ef-8f29-3e5092ed1049
2k8powerbasecataluna	attach:019f1a07-39a1-730e-a044-369666d59665
2k8psbilbao	attach:019f1a01-ab08-7143-b8f8-61375be97167
2k8psturku43	attach:019f1a01-f528-70a7-bf0b-9a7623f594d1
2k8psturku45	create	019f1a00-646d-77bf-be19-f53a5d957676
2k8pwbsla2	attach:019f1a06-8e94-7343-9bdf-8da9889ee9c9
2k8pwbsla3	attach:019f1a06-6f95-719e-837f-3ef528695757
2k8qcfnice	create	019f19ff-bc28-73e9-8d9a-004a2dda0ea4
2k8rainofbloodsc	attach:019f1a01-ffd6-77f5-bd11-10a3e0baac23
2k8ropecon	attach:019f1a06-9506-738a-bc99-28e324258e1e
2k8sabadellnov	create	019f1a00-312b-757f-8f49-3e6df28924b8
2k8sanfranqual	attach:019f1a07-291d-74fa-a523-72de50664401
2k8santiagoapril	attach:019f1a06-50ac-75fb-9b35-dd9fd42a07d7
2k8santiagogehenna	attach:019f1a07-0722-7097-abb0-4793a6c1b1f6
2k8santiagomarch	attach:019f1a01-a1e0-7233-a83a-ef2d0a385176
2k8sbitfachile	create	019f1a00-9aa2-72e1-819f-1147dc5682d2
2k8scentofgothenburg	attach:019f1a06-0e1c-701c-9f8c-f1e2127c37e0
2k8scotqual	attach:019f1a06-7045-7246-ab59-2b3fb3a1b91a
2k8sequeenslandcq	create	019f1a00-7dc3-768a-ad05-2cbe9f06e3cd
2k8slovakecq	attach:019f1a06-a65b-70dd-ba7a-892eb8d6cb27
2k8soaboc	attach:019f1a02-12dc-7654-9989-8f533779ba42
2k8sodprague	create	019f1a00-441b-7317-a41c-59b1d5ac7cde
2k8somog	attach:019f1a05-d670-704e-9796-26f80b1768a3
2k8spaindifferent	create	019f19ff-ad15-70d8-bebc-3f034d9e6505
2k8spanishnatday1	attach:019f1a07-67f0-7252-af47-efc3ce6081be
2k8spanishnatday2	attach:019f1a06-f33a-762f-9c64-b64c5bbb1c39
2k8stanhopearms	attach:019f1a06-9171-75d4-b7cc-fadd37704517
2k8suddenohio	attach:019f1a06-fe2b-74e1-afd4-4f24427773bc
2k8sunriseparis	attach:019f1a06-6149-71ef-85d5-1da2f647751e
2k8swedeq	attach:019f1a06-b6ae-77ea-a8ef-2f91d8dac3fb
2k8swissecq	create	019f1a00-4c26-71a8-aac4-ac38fd86daf2
2k8sydneyqual	attach:019f1a05-ea4d-7797-a17f-787028c39de3
2k8szegedminiq	attach:019f1a07-6ea8-7275-b864-8e31145cc8b4
2k8tampereminiq	attach:019f1a06-a196-702e-9688-9feb73370ac5
2k8targetheaddc	attach:019f1a01-e07f-730e-b809-e85db32b1d19
2k8tbmdtv3	create
2k8tewfsc	attach:019f1a06-fa4f-77a5-96cb-bbbe5139dc70
2k8texasqual	attach:019f1a06-d238-76cf-91b2-535233c8a25b
2k8tfnwesterville	attach:019f1a07-29c9-7773-a32b-1dcc4c437175
2k8thevics	attach:019f1a05-d3d8-7718-803e-d1ce14946485
2k8tnisantiagoc	attach:019f1a01-a8f1-7681-a54a-64997163f71a
2k8topvitoria	attach:019f1a06-a0cf-769a-a7ca-936ad18b99c1
2k8torneoguardian	attach:019f1a07-37f9-72d8-960f-6aefecbd7e01
2k8torunminiq	attach:019f1a05-d09e-75b3-b5fd-b8903c0fe25d
2k8tournoidelapaix	attach:019f1a06-e2a2-71e1-85e8-6fe50f949cd6
2k8tsmiskolc	attach:019f1a06-1746-71d6-9509-255449209e3d
2k8turku44	attach:019f1a06-3278-74f6-873e-e1f72da82234
2k8twejparis	attach:019f1a07-2e3d-7594-abe1-fa20c95ac914
2k8twilightbologna	attach:019f1a07-56a1-71a3-9c30-8ea99632a165
2k8ujsc	attach:019f1a06-d3b5-76ba-90a9-6b6ae53650a6
2k8ujvitoria	create	019f1a00-9d8e-76d5-a85e-8aa70c866db1
2k8uknats	attach:019f1a06-90ca-718c-aff1-a756afcdcbc0
2k8valetinesdmmontreal	attach:019f1a06-87ba-73be-a3d4-d09043928366
2k8verdunmontreal	create	019f1a00-90c2-7637-9d24-b3b7ef79f486
2k8volsdc	create	019f1a00-9cab-7386-b005-8fef4d329bc1
2k8walesecq	attach:019f1a06-c00a-77a0-8e1b-2e3ec56f5979
2k8warzonemataro	create	019f1a00-8ab7-73fa-9b56-5d00e048b0f7
2k8wicmpco	attach:019f1a06-c040-7552-916e-d78f7ec05da6
2k8winterwalkies	attach:019f1a07-0a80-7416-9e82-1db449799cae
2k8wonmonday	attach:019f1a06-5688-74d9-8050-4cf25a4b7f0e
2k8wontuesday	attach:019f1a07-0e85-71b9-94be-e11e124cc6c1
2k8wonwednesday	create	019f19ff-8a52-703a-a046-4c3a06e03d9f
2k8xmasjundiai	create	019f1a00-8730-7718-8477-501dfc451922
2k8yaesagosto	attach:019f1a06-c102-7351-ba13-811cadbcb98e
2k8zapathasuras	attach:019f1a01-aeab-7261-bc4b-060c2d57ac31
2k9419ithaca	attach:019f1a06-5ccf-7343-aece-dc0e0f318b1a
2k9Conditioningos	attach:019f1a06-0e0c-76e6-8a73-02cbcd8276bc
2k9acc	create	019f1a00-797a-72d6-8ede-e1c52246838a
2k9acclcq	create	019f1a00-6c60-75e6-a867-49933ded9ee4
2k9adrenochrome	attach:019f1a07-0af8-778e-a7a0-6caf44368677
2k9alacrity1bc	create	019f1a00-23d4-7063-ae95-9504acef497d
2k9alacrity2bc	create	019f19ff-980e-7701-abc2-eca69c1097ff
2k9alastorsvilleins	attach:019f1a06-62ee-704c-9e61-098e79e009ca
2k9apleague	attach:019f1a06-4303-71f6-bd2c-f0c5f49f6d15
2k9archoninvestos	attach:019f1a07-14fc-75d6-b8b2-e7a1552260b5
2k9artscampi	attach:019f1a06-0bab-7501-bf8f-e5a4fe0bf64d
2k9atfstockholm	attach:019f1a07-0af3-7344-b029-4d880f3ced3b
2k9austinqualifier	attach:019f1a06-2870-7245-a67d-e779bb0be131
2k9avangarda	attach:019f1a01-fd37-7275-96cf-379912472afa
2k9avsnitt1	create	019f1a00-5af9-75d7-823d-eba03fe4013a
2k9backinblack	attach:019f1a01-a692-718d-9786-5596afddee2c
2k9battlefrenzypf	attach:019f1a06-b813-7098-ae87-f892c7cd0f4a
2k9beetlemanbm	create	019f19ff-8a52-703a-a046-4c3a06e03d9f
2k9behindyouco	attach:019f1a06-21d1-760d-a8cb-e58ee606df25
2k9belgianecq	attach:019f1a06-b9e6-71da-84e7-3a1acd3c7446
2k9bergenvsoslo	create	019f19ff-a028-7401-a3f6-4d7ad6c35448
2k9bibuk	attach:019f1a06-886a-76cb-996d-42beba978f00
2k9bjpp	create	019f19ff-ba4c-712d-b04e-eacb1e4c8412
2k9blackmetafi	create	019f1a00-5e44-70c0-91da-6a7376d263ce
2k9blackplanet	attach:019f1a07-31fd-74c5-8284-3a4617eb057b
2k9blessedaudience	create
2k9bloodformbi	create	019f1a00-37e2-704a-84b6-545d5ad8a7f3
2k9bloodymessjf	create
2k9bncspb	create	019f1a00-9867-75f3-8a56-4c52b9f6ad64
2k9boatontheroad	attach:019f1a01-b549-7383-b016-89fba5ae7a5f
2k9bodyflareui	create	019f1a00-3891-7713-817b-c990245c0e18
2k9bonyhad	attach:019f1a06-bb90-7011-b24f-e5042066ccbd
2k9brcmn	attach:019f1a05-e6d7-712d-b58a-db1a09129219
2k9brisbaneaq2010	attach:019f1a06-d5fe-778c-a688-a921e3836bd9
2k9brisbanecq	attach:019f1a06-6144-7603-9bef-85d0eb708f73
2k9brutalannarbor	create	019f1a00-24fd-77bd-95c4-0a85f64386bc
2k9bs3mnj	create	019f19ff-b7dd-7485-9cd4-a7fa4d57a3a4
2k9budapesthcq	create	019f1a00-6718-74f2-8e94-0d309e0b492b
2k9bwhorth	attach:019f1a06-cd2d-7683-bc34-77c3f628347a
2k9campmineiro	create	019f1a00-9d7f-7187-a556-378ea471c985
2k9cariocardj	attach:019f1a07-5cbf-74c2-9c68-97ede3a8c7bb
2k9cdsss	attach:019f1a06-7b7a-702d-83bf-4528e1998552
2k9cffnq	create	019f1a00-6e4e-742c-9948-98be723a211c
2k9clermontfr	attach:019f1a06-f924-7301-b541-bab2688f95ef
2k9cohatl	attach:019f1a06-c1d4-75e7-8d81-7911c54983d7
2k9coldironvulnerability	attach:019f1a02-1402-77d9-84c1-43b8bd5d15b6
2k9comunidaddemadrid	attach:019f1a07-1034-75fe-8218-bf7892258667
2k9conditioningparis	attach:019f1a01-c238-753d-8779-fa998be20c66
2k9consumethedead	attach:019f1a06-173a-756a-9bc1-081f150ce0bc
2k9creationritesfi	attach:019f1a06-2e64-738c-a7f1-91ace4c9057e
2k9crusademelbourne	attach:019f1a06-a7c9-7167-8de5-d5307cabbed1
2k9cwhlisbon	attach:019f1a05-fdd5-754c-95f1-228df57ef2c9
2k9czestochowa	create	019f19ff-c436-74d2-a2cd-396495ed3f9d
2k9dansemacabrelublin	attach:019f1a01-cbe9-75e7-a574-0d7d4dd60688
2k9darkibrussels	attach:019f1a06-a74f-7412-bef0-fdaaaa17438d
2k9dcqualifier	attach:019f1a06-9d58-71e9-9d3f-762044633e3c
2k9debutball	create	019f1a00-b44a-71a4-b50a-ea27df64f03c
2k9denverqualifier	create	019f19ff-8548-71cc-8cea-60f58f8e08a5
2k9denystockholm	attach:019f1a07-49d4-7549-8ab6-b5bd411cdf44
2k9depiralcolumbus	attach:019f1a07-627b-713f-912f-e39dfcc16fd0
2k9dmcun	attach:019f1a06-2c05-75d9-be6e-5355b0271d91
2k9dragonconqualifier	attach:019f1a01-d8df-7577-9c2d-b081dd8ab8c2
2k9dtdbs	create	019f1a00-317e-734e-8496-4c3faeb15485
2k9dtdgi	attach:019f1a01-e70e-7020-82af-0f8f77527c00
2k9duhastsc	attach:019f1a06-0ea0-770e-a645-d6f23cfd5c87
2k9dutchecq	attach:019f1a05-d900-72ba-b6fe-fe6361dfe310
2k9eandi	attach:019f1a06-fffc-7153-ae9d-b2bde9633045
2k9earthfeeder	attach:019f1a06-ff58-72c6-b058-c01c85ba5b9f
2k9ecday1	attach:019f1a01-da56-72b4-bae0-6038325e9de6
2k9ecday2	attach:019f1a07-0c7c-73d8-a77a-9d7b53f76485
2k9eclcq	attach:019f1a06-2827-77a9-a093-a68a5fd44508
2k9ecminiqsabadell	create	019f1a00-317e-734e-8496-4c3faeb15485
2k9ecqautstria	attach:019f1a06-2482-760c-a3f6-ab2397684d94
2k9ecqcordoba	attach:019f1a01-d84e-743f-aeb0-822dbc1910cb
2k9enerosangriento	attach:019f1a06-85f9-74c0-b26c-a860b1ca9cbd
2k9englishecq	attach:019f1a06-e641-70b7-b275-a9c2ff65adb2
2k9entersandman	attach:019f1a01-f353-74ac-82c7-85210b5838cd
2k9eotwpf	attach:019f1a06-d568-757b-9c85-188751abd1d7
2k9erasmusmontpellier	attach:019f1a01-e9cd-7472-83ea-db16df994e91
2k9eyesofargusjb	attach:019f1a06-62e4-714a-bf1a-6b962141566f
2k9falangoth	create	019f1a00-5ab4-71ce-86d9-de1c175240c6
2k9fangdirdennikograus	create	019f1a00-3f07-7030-bf37-67e2652a57fd
2k9fbtpcat	attach:019f1a07-6df1-7021-98f5-7c336fb437b5
2k9fcqnac	attach:019f1a01-b879-7363-8227-dafeb0016844
2k9fdsn	attach:019f1a07-6d43-748f-b0f8-7a6f6f2a8d3f
2k9fevereirobrazil	attach:019f1a01-b9b6-72a7-bab5-ecc306238768
2k9fhpri	attach:019f1a05-ef9f-762b-892b-e4609d4df22f
2k9fhthgs	create	019f1a00-5a52-726d-9740-dea202e53911
2k9finalsacrifice	attach:019f1a06-87c1-72e5-850e-0636779aebbf
2k9findersot	create	019f19ff-8985-7494-b331-0316285d79f8
2k9finnishnats	attach:019f1a01-f5a3-74d3-9ae4-98c986a5ab9c
2k9firststrikebarcelona	attach:019f1a06-82bc-71f4-93e4-71d94b67440e
2k9fnccf	attach:019f1a07-0039-700a-8a03-ef36a26c75b4
2k9fncqsf	create	019f1a00-be72-7235-b2b4-b9a25fd876b6
2k9fnvno	attach:019f1a07-0258-701f-b5a2-59f90a2d1889
2k9foindi	create	019f19ff-8627-7654-80cf-a04ee6b25a05
2k9fsbarakaldolate	attach:019f1a07-5204-754b-8d34-893a2ebd8cbb
2k9fsrmiskolc	attach:019f1a07-18e0-762e-a185-72ac3ae1ec7e
2k9gangbydgoszcz	attach:019f1a06-d77d-70ee-a620-84f7fa9f5213
2k9gangterritorybp	attach:019f1a06-ba3e-7510-af34-04b9485e270f
2k9gehennachile	attach:019f1a06-63a5-71f7-9e01-bc9cef51dd91
2k9georgiaqualifier	create	019f19ff-e835-74b4-8617-049ef06de7a0
2k9germanchamp	attach:019f1a06-dc49-7559-840d-30afa92595a8
2k9germanecq	attach:019f1a06-5ada-7568-bc8c-d1da996c0b5b
2k9gliwicebn	create	019f19ff-9aa0-7197-8aeb-4ab0a61d26bb
